i_rep;i_fol;alg;i_run;acc_train;acc_test;a0;a1;a2
6;1;RealSpacePSO;7;8.49623666326112;7.227522122860675;0.04667640095804412;2.958004931499896;0.5205224685307135
6;1;RealSpacePSO;8;8.496302498818;7.2236524221973175;0.046370158735553245;2.961635370206171;0.5179560620204273
6;1;RealSpacePSO;9;8.49623231747664;7.227850069176014;0.04670249076323486;2.957708459017768;0.520717253325282
6;1;RealSpacePSO;10;8.496230191196767;7.2278872542070784;0.04670566244002857;2.9576598827780813;0.5207677208653017
6;1;CMA;1;8.704742643348728;7.551691817364167;0.08903946809325433;2.8581208187228597;0.43159984832248266
6;1;CMA;2;8.584808409036357;7.27421206670591;0.06585835746853336;2.9447814283468707;0.5149068585848353
6;1;CMA;3;8.496366656996939;7.2273247507011735;0.046578507889217406;2.9591488490929287;0.5189125463849781
6;1;CMA;4;8.49622957191204;7.22792688893167;0.04670885271879959;2.9576229414254507;0.5207932632848731
6;1;CMA;5;8.49622951163689;7.227926780623724;0.04670883570034578;2.957622547862001;0.5207942077323725
6;1;CMA;6;8.496315931639357;7.225234288422502;0.04656658759037757;2.960258567976481;0.5184411124528515
6;1;CMA;7;8.496229500772417;7.227926141324216;0.04670873594021474;2.957623173250403;0.5207939769443288
6;1;CMA;8;27.17283001968358;24.966269870431613;0.7323237395463529;1.087764764984635;0.05438309017845605
6;1;CMA;9;8.496229521260473;7.227926321804302;0.046708819111882516;2.9576229736392876;0.5207938149216905
6;1;CMA;10;8.496229496726995;7.227926515741416;0.04670875918213725;2.957622836539724;0.5207942282701474
6;1;CauchyOnePlusOne;1;8.49890838942334;7.252543162203116;0.048712867628896685;2.930143453035487;0.5458682377097622
6;1;CauchyOnePlusOne;2;8.49883586687871;7.252019952668662;0.04868075694776836;2.9305594456069572;0.5455196769511904
6;1;CauchyOnePlusOne;3;8.497921143227137;7.249379171548728;0.04842580691981273;2.936511149283712;0.536953281829072
6;1;CauchyOnePlusOne;4;8.498811707149935;7.251936831851875;0.04867350324855141;2.930707354317435;0.5453228568572177
6;1;CauchyOnePlusOne;5;8.498816469440722;7.251948139220415;0.04867468009941852;2.9306775137673053;0.5453675822863304
6;1;CauchyOnePlusOne;6;8.499582238579778;7.142407112477159;0.039076395166412044;3.062609090307475;0.43012117492128843
6;1;CauchyOnePlusOne;7;8.499645592965676;7.141954421034165;0.03875619845912374;3.063778699796869;0.4300882492851769
6;1;CauchyOnePlusOne;8;8.499821669883858;7.140447403382651;0.039351843118956176;3.064309266614967;0.42752447288288525
6;1;CauchyOnePlusOne;9;8.499698040122453;7.141498806073214;0.03897377371131379;3.0638632154640653;0.42925776588886333
6;1;CauchyOnePlusOne;10;8.499038922160445;7.252362730129583;0.04836849828803771;2.9305792447723498;0.5468125963534542
6;1;DiagonalCMA;1;8.49642630631169;7.230771018002821;0.04693510764767855;2.9549514490246267;0.5226800098154
6;1;DiagonalCMA;2;8.497095365287874;7.24043939468498;0.04770456189004388;2.945871481428918;0.5290892203895987
6;1;DiagonalCMA;3;10.740465691599244;9.801921548877953;0.20970803175562167;2.3960603035799584;0.45228575344775623
6;1;DiagonalCMA;4;12.329035586282085;11.677475730119715;0.23932021181830365;1.8772346012055097;1.1522115331576115
6;1;DiagonalCMA;5;8.496229769787654;7.227917499937746;0.04670816339445437;2.9576319553374204;0.520786366089153
6;1;DiagonalCMA;6;8.593950580798074;7.45475592513264;0.044502168503816525;2.8400782272170106;0.6568553906151238
6;1;DiagonalCMA;7;8.496398936437247;7.217947468660105;0.04591470770798747;2.9669943596682278;0.5141788506436741
6;1;DiagonalCMA;8;8.498746947754015;7.160258450095378;0.04166769410202959;3.036478657443497;0.45113838658419253
6;1;DiagonalCMA;9;8.497221038321921;7.239762610320358;0.048257167321796766;2.945896754628749;0.5268367242575701
6;1;DiagonalCMA;10;8.496231402635525;7.227934776101201;0.04671267943737488;2.957616063314746;0.5207816004036115
6;1;QrDE;1;8.496242155673368;7.2273859037950485;0.04666713910004971;2.958155913613449;0.5203789793148805
6;1;QrDE;2;8.498273210337114;7.176100692981661;0.042321292812834484;3.0203241275669614;0.4647831114370078
6;1;QrDE;3;8.496234883257989;7.227935691252382;0.04672247718851551;2.957611925515778;0.5207404741347615
6;1;QrDE;4;9.774350900256453;8.408211463328403;0.17519748118112993;2.886289142119809;0.11212228674435565
6;1;QrDE;5;8.497888612696078;7.212535426752304;0.04803721402097383;2.9683096484954095;0.5054219520654346
6;1;QrDE;6;8.496342042946385;7.227575114886664;0.04654611849339384;2.9585396785012206;0.520073775020741
6;1;QrDE;7;8.496398212157212;7.226378155632234;0.046889430661577795;2.9592762498768153;0.5178699289851718
6;1;QrDE;8;8.496740251498471;7.230203545663423;0.046753560110244216;2.954303896082687;0.525302595181662
6;1;QrDE;9;8.498536762407333;7.205153476174335;0.04713390925618393;2.9895912375793454;0.47617034600635577
6;1;QrDE;10;8.498792819322183;7.165299522503845;0.04107506442351828;3.0279176367148017;0.4661803568663162
6;1;NelderMead;1;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;2;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;3;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;4;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;5;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;6;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;7;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;8;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;9;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;NelderMead;10;8.496229486756473;7.227926712029635;0.04670877992824697;2.9576226047112826;0.520794426444821
6;1;RandomSearch;1;55.54323168944083;50.22288893906133;1.0168258570656832;6.601299226087498;-11.001142027852786
6;1;RandomSearch;2;63.649830751505334;63.129227819951836;-1.305556325356271;-4.595687978667193;18.475509102121848
6;1;RandomSearch;3;11.244864264280254;10.30882789702668;0.13506272173178502;2.742350784750357;0.8557402970454362
6;1;RandomSearch;4;41.862141817893864;42.73321678941216;-0.1491138255849478;0.6885219076839775;2.706412620037703
6;1;RandomSearch;5;44.72263204769859;47.07293095368817;0.15946703508173954;-3.1138161562837183;10.917048256992615
6;1;RandomSearch;6;47.5605272403544;48.02008156405909;0.9800687933733556;7.621456219992886;-8.837310744601098
6;1;RandomSearch;7;39.947377943501685;40.87224374492312;-0.31190537492476267;5.992842127994045;-4.296576034170144
6;1;RandomSearch;8;41.94041263341215;43.575712622853196;-1.2003017611907438;0.17166997755448676;9.253305526539677
6;1;RandomSearch;9;37.677791757697044;37.909073561215145;-1.0799355777988282;0.7825367842228985;8.410506640795077
6;1;RandomSearch;10;41.365088289139926;38.49786198210867;-0.18430938931535223;3.262895899053433;3.274734693547231
6;1;ScrHammersleySearch;1;34.57764687794362;31.249731393052176;0.32499999999999574;8.50830078125;-8.695320835238533
6;1;ScrHammersleySearch;2;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;1;ScrHammersleySearch;3;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;1;ScrHammersleySearch;4;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;1;ScrHammersleySearch;5;34.57764687794362;31.249731393052176;0.32499999999999574;8.50830078125;-8.695320835238533
6;1;ScrHammersleySearch;6;34.57764687794362;31.249731393052176;0.32499999999999574;8.50830078125;-8.695320835238533
6;1;ScrHammersleySearch;7;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;1;ScrHammersleySearch;8;34.57764687794362;31.249731393052176;0.32499999999999574;8.50830078125;-8.695320835238533
6;1;ScrHammersleySearch;9;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;1;ScrHammersleySearch;10;43.23407784955617;45.377891279810875;0.375;-3.99169921875;10.387136107300712
6;2;OnePlusOne;1;7.9741291203692235;8.417334500735084;0.019638532223514932;3.051751623408192;0.5701968223281975
6;2;OnePlusOne;2;8.00510633812436;8.450259877269724;0.021333234578105858;2.937576239693501;0.7122136211995348
6;2;OnePlusOne;3;7.980209545240919;8.391132165542619;0.023146882777301887;3.006862062715135;0.6098544580583789
6;2;OnePlusOne;4;7.971539969672517;8.326360872031007;0.024018424295379086;3.2525432678740076;0.2596257873497398
6;2;OnePlusOne;5;8.004076987250743;8.445804226269683;0.02160708893868359;2.9395934459932653;0.7080235262042214
6;2;OnePlusOne;6;7.980358882671173;8.38283767338674;0.023952455676539704;3.0048953032133747;0.6083449747680837
6;2;OnePlusOne;7;7.983332367664568;8.359916784850853;0.02610148454369553;2.9839637885652115;0.6212396953622966
6;2;OnePlusOne;8;7.970624794572945;8.324313277603375;0.02401258743457627;3.2484652108829004;0.2641308492198458
6;2;OnePlusOne;9;7.960617399143999;8.296883815022099;0.024443754913708114;3.1813068223969427;0.35165192797562306
6;2;OnePlusOne;10;7.971597702285281;8.324236529770882;0.024271137223395342;3.2523118104125155;0.2588004339006583
6;2;DE;1;7.960899719216457;8.295064376758939;0.024641664752875644;3.1775867894694976;0.35736452346067255
6;2;DE;2;8.045305026007481;8.088764880249135;0.047668204967266925;2.9835979881296586;0.48315469132451044
6;2;DE;3;8.297473160864383;9.211295873171899;-0.04613596998262204;3.186305321814329;0.7133090671005453
6;2;DE;4;7.96117888541326;8.318065901810332;0.021454372757705824;3.164678393173195;0.38991034440359573
6;2;DE;5;9.957172733065518;9.093501342237342;0.19304070347752297;3.066131359328725;-0.33032411130790346
6;2;DE;6;7.960858707348587;8.300962137476352;0.02368129514087357;3.173219959297925;0.3670361962280952
6;2;DE;7;7.961837819130628;8.310369790717074;0.022561426752054616;3.150461029430166;0.4056678721402486
6;2;DE;8;7.96053801313297;8.297836505066103;0.024416583116317073;3.183704179981552;0.34839957044318703
6;2;DE;9;7.963756968463907;8.266473460692431;0.0267985942350483;3.1378631006387923;0.4004940651762654
6;2;DE;10;7.9609522895310025;8.302930132065406;0.02344736313068482;3.178536728327956;0.3582994188855061
6;2;RealSpacePSO;1;7.9605179295951425;8.297190017363402;0.024500932487895397;3.183388715910303;0.3486608096561085
6;2;RealSpacePSO;2;7.960517758582237;8.297185144770483;0.024501771560724344;3.1833945851653396;0.34864895110743643
6;2;RealSpacePSO;3;7.960517758068162;8.297185127039155;0.024501774067022836;3.183394590809433;0.34864893309921446
6;2;RealSpacePSO;4;7.960517829945718;8.297187221949965;0.02450141893145161;3.183392115756008;0.34865398375618195
6;2;RealSpacePSO;5;7.960517811984805;8.297186589119471;0.024501507181144445;3.1833923140772495;0.34865333780673036
6;2;RealSpacePSO;6;7.960517763209074;8.297185286255115;0.024501749487096363;3.1833945045664453;0.34864914540271813
6;2;RealSpacePSO;7;7.960517976642915;8.297190987972732;0.0245006937968001;3.1833852448685254;0.3486669199586571
6;2;RealSpacePSO;8;7.960517769423367;8.297185526426935;0.024501716495424975;3.1833943378750837;0.34864956459815655
6;2;RealSpacePSO;9;7.960517773302228;8.297185643529827;0.02450169695512546;3.183394192186629;0.34864986293187905
6;2;RealSpacePSO;10;7.960517807052665;8.297186596099795;0.024501538336464408;3.18339349261332;0.3486513879589142
6;2;CMA;1;8.002513454889737;8.581097556998428;0.008304052382955845;3.1425419966237773;0.5329833554222247
6;2;CMA;2;7.960547895295024;8.297770980385588;0.02439475891703722;3.1824031939304964;0.35056067602063273
6;2;CMA;3;7.960518827606582;8.297223494354308;0.02449689424313902;3.183411583892484;0.34863759899937485
6;2;CMA;4;7.960517779472902;8.297185939270964;0.02450166833930134;3.183394519991836;0.3486494767944616
6;2;CMA;5;7.960518433245724;8.297200622302903;0.024499519655632584;3.1833962677325984;0.348651877608196
6;2;CMA;6;7.960870811228555;8.31023189756598;0.02279007139030265;3.18325514723953;0.3554223234907391
6;2;CMA;7;7.960640263386723;8.302573944320525;0.02387255124173899;3.1839029946579873;0.3509783929669079
6;2;CMA;8;7.960517978547725;8.297185979828297;0.024501504199075683;3.1833893811306835;0.3486578713469016
6;2;CMA;9;7.960758768949197;8.302884242023662;0.02368422557237203;3.182887827247865;0.3519119337471791
6;2;CMA;10;7.9605261244489744;8.297501757398319;0.02446146446917981;3.1834353746513933;0.3487403332883152
6;2;CauchyOnePlusOne;1;7.983129463297633;8.366189854465784;0.025394759970281088;2.986219309343383;0.6215388061900838
6;2;CauchyOnePlusOne;2;7.983431452298917;8.364754420375812;0.025488493961966972;2.9842912930872205;0.6230272693811914
6;2;CauchyOnePlusOne;3;7.983249266533552;8.366443598228164;0.02533212067485282;2.9856033200777423;0.622330765605357
6;2;CauchyOnePlusOne;4;7.983258143931963;8.36222774896376;0.025840991437075127;2.9847918088249825;0.6213530852020408
6;2;CauchyOnePlusOne;5;7.98330760349822;8.365726674441149;0.025403539587528313;2.985151363346378;0.6225107074734492
6;2;CauchyOnePlusOne;6;7.9652358603075974;8.291453167698693;0.026696848714591312;3.218314596398712;0.2916224022712798
6;2;CauchyOnePlusOne;7;7.962366782309339;8.32281228007232;0.02258452007498796;3.2059394281075817;0.330340872415397
6;2;CauchyOnePlusOne;8;7.965977980122399;8.289621494932605;0.027045447952903038;3.221490163070264;0.285609448218745
6;2;CauchyOnePlusOne;9;7.966867380134736;8.323879197204558;0.023674500602279484;3.2333423999835094;0.2891032912352659
6;2;CauchyOnePlusOne;10;7.9791862089988115;8.389511892712088;0.02323798661229556;3.0130657380037915;0.6023078229959742
6;2;DiagonalCMA;1;7.961880787271548;8.316261215250536;0.022110185342125388;3.1474932132651245;0.4125642641431082
6;2;DiagonalCMA;2;7.972704320401286;8.389678760112865;0.021671296373562392;3.059580090234567;0.548948687915298
6;2;DiagonalCMA;3;7.961269445995739;8.308007257649399;0.0222573284763751;3.1584988020718794;0.39306430944706905
6;2;DiagonalCMA;4;7.960997894653088;8.310653882715052;0.022127661956559862;3.162907051232143;0.3881237276121977
6;2;DiagonalCMA;5;23.847192156469898;23.223668959765064;0.518825486063996;0.9579047596764168;0.5655634058409308
6;2;DiagonalCMA;6;8.069381958048206;8.606794169256494;0.010936275203187072;2.867924987734192;0.8554100156204936
6;2;DiagonalCMA;7;7.960865513632307;8.306456111893562;0.02279154482220491;3.1685312394909353;0.37723868948302247
6;2;DiagonalCMA;8;7.961504740517953;8.314453653048785;0.02194062398115176;3.153029158884953;0.4042786531572167
6;2;DiagonalCMA;9;7.961747463263095;8.346536731008436;0.019175047809894673;3.189285843730701;0.3700168934015352
6;2;DiagonalCMA;10;7.961248697039565;8.31322276739132;0.021825179341116514;3.156798511791786;0.3986370186818288
6;2;QrDE;1;8.159567044319557;8.635075550171013;0.018277970399821875;2.7791670277665075;0.9680333264648961
6;2;QrDE;2;8.027026322226797;8.232736750066323;0.040070850871839134;2.9374952666789156;0.6157833434651874
6;2;QrDE;3;7.960738173307234;8.300507445137832;0.024046116992379026;3.180434792918444;0.3556710413903114
6;2;QrDE;4;7.96183572309856;8.30352896026012;0.023233558214785115;3.179338151293407;0.3560869688870816
6;2;QrDE;5;7.962227683694061;8.29272208288893;0.024306789921629327;3.1740950260995042;0.3578604598421179
6;2;QrDE;6;7.964714316435395;8.300447168574669;0.025214669344077092;3.1476476837402116;0.40455846424216446
6;2;QrDE;7;7.965381612475827;8.309459692627371;0.024960105207495132;3.2209041799824947;0.3005027931770471
6;2;QrDE;8;7.960532653680414;8.29745397453268;0.024471085252574156;3.183674354954867;0.34829664424885526
6;2;QrDE;9;8.399646645721306;8.377215760477899;0.04896755280856299;2.635339032747923;0.9958396917970704
6;2;QrDE;10;7.962110073126334;8.336418916812908;0.020141167419477073;3.169853098819308;0.3928987949144332
6;2;NelderMead;1;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;2;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;3;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;4;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;5;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;6;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;7;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;8;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;9;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;NelderMead;10;7.960517758022679;8.297185125714304;0.024501774293225042;3.183394592484728;0.3486489297122956
6;2;RandomSearch;1;53.52088270552289;54.191909726324226;1.0168258570656832;6.601299226087498;-11.001142027852786
6;2;RandomSearch;2;62.38895902465338;65.78354894693084;-1.305556325356271;-4.595687978667193;18.475509102121848
6;2;RandomSearch;3;11.103603738559567;10.54978186720963;0.13506272173178502;2.742350784750357;0.8557402970454362
6;2;RandomSearch;4;42.32770393105259;41.796776976457004;-0.1491138255849478;0.6885219076839775;2.706412620037703
6;2;RandomSearch;5;45.33973729556592;45.90853457618856;0.15946703508173954;-3.1138161562837183;10.917048256992615
6;2;RandomSearch;6;48.31621709978432;46.43872667024127;0.9800687933733556;7.621456219992886;-8.837310744601098
6;2;RandomSearch;7;39.86726043595374;41.10248078303952;-0.31190537492476267;5.992842127994045;-4.296576034170144
6;2;RandomSearch;8;42.651770618183654;42.164437784782415;-1.2003017611907438;0.17166997755448676;9.253305526539677
6;2;RandomSearch;9;35.12693374161453;39.459185822561786;0.3388797340000309;8.98716647078249;-9.14050199316683
6;2;RandomSearch;10;39.57696610196738;42.125273313305996;-0.18430938931535223;3.262895899053433;3.274734693547231
6;2;ScrHammersleySearch;1;32.33939362020462;35.8070684325653;0.32499999999999574;8.50830078125;-8.695320835238533
6;2;ScrHammersleySearch;2;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;2;ScrHammersleySearch;3;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;2;ScrHammersleySearch;4;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;2;ScrHammersleySearch;5;32.33939362020462;35.8070684325653;0.32499999999999574;8.50830078125;-8.695320835238533
6;2;ScrHammersleySearch;6;32.33939362020462;35.8070684325653;0.32499999999999574;8.50830078125;-8.695320835238533
6;2;ScrHammersleySearch;7;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;2;ScrHammersleySearch;8;32.33939362020462;35.8070684325653;0.32499999999999574;8.50830078125;-8.695320835238533
6;2;ScrHammersleySearch;9;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;2;ScrHammersleySearch;10;43.18484120763371;45.62065529295727;0.375;-3.99169921875;10.387136107300712
6;3;OnePlusOne;1;7.582636905308606;9.037354590628883;0.0664659257587133;3.0007297347603936;0.3905713187663648
6;3;OnePlusOne;2;7.5831295886642796;9.046381229569308;0.06771381253419795;2.996455387539343;0.39051562596719397
6;3;OnePlusOne;3;7.58126465606065;9.027469624666274;0.06498879894326527;3.0091310702023795;0.38685207039950675
6;3;OnePlusOne;4;7.586718635343455;9.06586964950625;0.06621901781541997;3.1044770378722166;0.2429506497558412
6;3;OnePlusOne;5;7.57932090050268;9.029562714974235;0.0650048661053737;3.017334992303288;0.37749658562233945
6;3;OnePlusOne;6;7.582420880664115;9.049095221914365;0.06797522400310077;2.998998570736571;0.3866091344069692
6;3;OnePlusOne;7;7.5827850614048735;9.037480886389023;0.06650214448677856;3.0000387742295302;0.3912118213990086
6;3;OnePlusOne;8;7.588433754199175;9.061165081404942;0.06522592380563216;3.1141917916284254;0.23703582343692883
6;3;OnePlusOne;9;7.580313856872782;9.063782976777322;0.06773399772093232;3.0640976920327168;0.29053012470453865
6;3;OnePlusOne;10;7.583848704356631;9.073741865318528;0.06788077511131102;3.0882212123696138;0.25284800659321777
6;3;DE;1;7.578145221785968;9.0388032689252;0.06575530605069363;3.029593631199028;0.3548298786326642
6;3;DE;2;7.623582700020578;8.983668435063151;0.05020155220359869;3.209323203918431;0.17547002648440713
6;3;DE;3;7.61102154273147;9.16854568920105;0.07929167653913419;2.9715312552751736;0.3568552032684642
6;3;DE;4;7.601536339819219;9.048821275706093;0.06800389940903051;2.9696451924254665;0.43485051562817767
6;3;DE;5;7.578046080384782;9.037051097472053;0.06560523990603566;3.0275181201507597;0.3588101016275974
6;3;DE;6;7.578443066549371;9.04003133762033;0.06604523273609293;3.0251157333575436;0.35954167973225315
6;3;DE;7;7.578505288572367;9.045892541708529;0.06634831734566939;3.038341978465916;0.33771716186906603
6;3;DE;8;7.590236546753684;8.952264332801189;0.05251148762231077;3.1143693894998474;0.3146218722013876
6;3;DE;9;7.579020548586504;9.046320419719892;0.06679782134810333;3.0264242823407943;0.3569953531019555
6;3;DE;10;7.974385862403705;10.056793230425914;0.12223623067262467;3.23575004573704;-0.21750628504258465
6;3;RealSpacePSO;1;7.578033101725942;9.037161918610074;0.06562667330824429;3.0272699035690107;0.35905996247959876
6;3;RealSpacePSO;2;7.578033105169241;9.037161928381195;0.0656266720805266;3.027269977515653;0.35905984002840585
6;3;RealSpacePSO;3;7.578033101977442;9.037161917306094;0.0656266736236257;3.027269889833942;0.3590599891571327
6;3;RealSpacePSO;4;7.578033132178484;9.037161992522448;0.06562671728991569;3.0272688870551154;0.359061762754561
6;3;RealSpacePSO;5;7.578033102122447;9.037161919530329;0.06562667402335796;3.0272698862036727;0.35905999450035286
6;3;RealSpacePSO;6;7.57803313614808;9.037162183735257;0.06562671702001262;3.027269566288139;0.3590603100904297
6;3;RealSpacePSO;7;7.578033113284414;9.037161909242437;0.06562669411402726;3.0272692755439903;0.35906118315262137
6;3;RealSpacePSO;8;7.578033101882271;9.03716191599603;0.06562667282604598;3.0272699084747834;0.3590599567037883
6;3;RealSpacePSO;9;7.57803311174156;9.03716201018178;0.06562669063570511;3.0272697405572124;0.3590602780654639
6;3;RealSpacePSO;10;7.578033116935309;9.03716205051932;0.06562667810952252;3.027270255020255;0.35905934296515724
6;3;CMA;1;7.578033101697048;9.037161918820722;0.0656266732813682;3.0272699051061367;0.3590599595297762
6;3;CMA;2;7.579106528733731;9.031029477763147;0.06515226944110204;3.0183162193047015;0.37481151112224975
6;3;CMA;3;7.5780343156711325;9.037158575519445;0.06562758230388427;3.0272309033382783;0.35913008421396203
6;3;CMA;4;7.57914240354014;9.017931837279432;0.06274036381024767;3.0441577738867998;0.3518742690637735
6;3;CMA;5;7.578033110560748;9.037161815355589;0.06562665482107687;3.0272700853002927;0.35905978184291293
6;3;CMA;6;7.578206460737355;9.033963189518277;0.0653361936831569;3.0241674444496836;0.36630820413477516
6;3;CMA;7;7.578039955340929;9.037160601927429;0.06564029429023298;3.026874949563053;0.35981989373227596
6;3;CMA;8;7.578037487569111;9.037098588911505;0.06562438753325989;3.02710476594605;0.35937581498029636
6;3;CMA;9;7.578033120175613;9.037161793071078;0.06562666291545775;3.027269782297649;0.3590604253055133
6;3;CMA;10;7.5780399311365345;9.037239174438739;0.06563350742711306;3.027358677051367;0.3589110638055265
6;3;CauchyOnePlusOne;1;7.5803129188563;9.022770342186059;0.06424682200664009;3.0144626307631754;0.3837249006892359
6;3;CauchyOnePlusOne;2;7.580756306386021;9.020418893277359;0.06399766934326372;3.0130216269717276;0.38633486589043525
6;3;CauchyOnePlusOne;3;7.58072232210347;9.020408656257912;0.06399181538409231;3.013175818406378;0.38618318918654454
6;3;CauchyOnePlusOne;4;7.578317294552731;9.04252305826767;0.06604387897605882;3.034824647563443;0.3445800105080567
6;3;CauchyOnePlusOne;5;7.58256455720482;9.045432006687633;0.06751443402181732;2.9991979237778215;0.3881916404110287
6;3;CauchyOnePlusOne;6;7.580175252871299;9.064565456357016;0.06787763862474809;3.062514060596799;0.29165489875459144
6;3;CauchyOnePlusOne;7;7.586943487145224;9.065252881396791;0.06608882335298752;3.1057506405024515;0.24217521699189243
6;3;CauchyOnePlusOne;8;7.582778457856744;9.076802442219641;0.0685004729149728;3.0821591361643126;0.25653890075149177
6;3;CauchyOnePlusOne;9;7.58053480712382;9.066952517006174;0.06806893032376049;3.0656533289085055;0.28523581003581333
6;3;CauchyOnePlusOne;10;7.580820791779269;9.019986865384;0.06394963840464457;3.012832728369153;0.38673731893997554
6;3;DiagonalCMA;1;7.5780804480658155;9.037040978773161;0.06571138299624264;3.024404625263112;0.36457910986138287
6;3;DiagonalCMA;2;7.579656498639132;9.00871065399273;0.06145259258065811;3.0485999533973462;0.34997491838835126
6;3;DiagonalCMA;3;7.659836211940004;8.954478681536077;0.05432511597415141;2.9729651761601104;0.43994667124858233
6;3;DiagonalCMA;4;7.578609458925614;9.034787114294131;0.06556860873393203;3.0199420380994444;0.37099115454540216
6;3;DiagonalCMA;5;7.578986319068283;9.05504172359624;0.06707949923492186;3.050669042450351;0.3139967493620501
6;3;DiagonalCMA;6;7.5803848574812305;9.026344145019465;0.06471391030857722;3.0135556477378938;0.38226952204308107
6;3;DiagonalCMA;7;7.579006258222695;9.055349776682474;0.06710978464924755;3.0509223873212705;0.31351293013574616
6;3;DiagonalCMA;8;7.578131335100663;9.038397269613222;0.06570288015682507;3.029598261485961;0.3546949119063523
6;3;DiagonalCMA;9;9.074358752770967;11.526681032217063;0.1809721500790392;2.9222297213539177;0.15792461635155947
6;3;DiagonalCMA;10;7.580123631507991;9.035287360916765;0.06584640137260082;3.012765267157576;0.37845425533375654
6;3;QrDE;1;7.640085984581943;9.07265833917644;0.059060750674798726;3.2242487048021284;0.12763039022733624
6;3;QrDE;2;7.57805048679532;9.036895872264163;0.06559432619216364;3.0272796822799872;0.3593509424691989
6;3;QrDE;3;7.58142050920397;9.041295828719315;0.06477388638241867;3.069920065215427;0.2964802605181538
6;3;QrDE;4;8.62211372647388;11.062848349950322;0.18827213701690668;2.8421118884411136;0.05012945095887367
6;3;QrDE;5;7.585568585040835;8.959290431771533;0.05437923641033811;3.081039193506885;0.34588270387797343
6;3;QrDE;6;7.578853720854798;9.03483300787474;0.064763996075769;3.045298004786667;0.3352855706072472
6;3;QrDE;7;7.606984378763245;9.131255826277258;0.0753602499100815;3.0089106257405356;0.364264315630244
6;3;QrDE;8;7.778619082751807;8.807280511898874;0.01709840215661834;3.112706143497901;0.5134824053880886
6;3;QrDE;9;7.585537933546302;8.978087676509364;0.056411142369222136;3.0893002941610974;0.31841910210829116
6;3;QrDE;10;7.578392283234306;9.031237161281512;0.0647788127090885;3.0310030773629717;0.3579401581024066
6;3;NelderMead;1;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;2;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;3;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;4;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;5;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;6;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
6;3;NelderMead;7;7.578033101696334;9.037161918807717;0.06562667328028127;3.0272699050900362;0.3590599595611168
